0,1,2,3,4
7,11,66.0,1,0
15,10,62.0,1,0
15,3,68.0,1,0
7,0,70.0,4,0
15,0,78.0,4,0
15,8,74.0,4,0
15,0,74.0,4,0
7,8,39.0,6,0
14,0,81.0,4,0
2,0,67.0,1,0
15,0,73.0,6,0
10,10,61.0,1,0
2,4,72.0,1,0
7,10,59.0,1,0
7,10,69.0,1,0
15,0,73.0,4,0
7,3,78.0,6,0
7,0,53.0,1,0
10,10,80.0,1,0
7,1,35.0,1,0
7,4,54.0,1,0
2,3,61.0,6,0
4,0,69.0,2,0
10,10,73.0,1,0
7,10,67.0,1,0
15,4,88.0,6,0
4,2,76.0,6,0
2,11,64.0,2,0
15,10,63.0,6,0
4,0,81.0,4,0
15,8,54.0,4,0
7,0,51.0,4,0
7,0,69.0,6,0
7,4,50.0,1,0
7,10,71.0,1,0
15,0,68.0,6,0
3,6,68.0,1,0
15,0,75.0,4,0
15,0,50.0,4,0
2,7,58.0,6,0
7,8,82.0,4,0
2,5,68.0,1,0
3,9,58.0,2,0
15,3,71.0,6,0
7,8,58.0,6,0
2,5,46.0,1,0
15,0,94.0,4,0
4,10,88.0,1,0
7,1,43.0,2,0
7,8,75.0,4,0
2,1,69.0,2,0
7,2,66.0,6,0
10,10,77.0,1,0
2,6,49.0,1,0
4,8,76.0,6,0
7,0,58.0,4,0
15,1,39.0,1,0
15,2,56.0,6,0
7,10,73.0,1,0
5,11,81.0,6,0
7,7,72.0,6,0
2,4,66.0,1,0
7,0,53.0,1,0
15,9,75.0,2,0
15,0,46.0,4,0
15,0,71.0,2,0
2,7,59.0,2,0
2,6,35.0,1,0
2,11,90.0,1,0
3,5,74.0,1,0
10,7,68.0,6,0
15,0,79.0,6,0
2,9,81.0,6,0
7,3,60.0,1,0
15,10,89.0,1,0
4,2,54.0,6,0
7,7,77.0,6,0
15,0,60.0,1,0
7,3,46.0,2,0
4,4,66.0,1,0
3,0,59.0,2,0
7,8,74.0,4,0
4,10,76.0,1,0
14,2,85.0,4,0
14,10,75.0,6,0
7,4,86.0,6,0
4,2,77.0,4,0
15,9,61.0,4,0
10,10,73.0,1,0
3,4,76.0,1,0
15,6,55.0,1,0
15,10,81.0,1,0
15,8,84.0,6,0
2,10,66.0,1,0
7,8,71.0,4,0
7,2,49.0,6,0
4,3,69.0,1,0
7,8,50.0,4,0
15,10,82.0,1,0
15,10,89.0,1,0
2,5,75.0,1,0
7,0,64.0,6,0
15,6,80.0,1,0
7,0,68.0,6,0
7,0,67.0,2,0
3,0,56.0,1,0
7,10,81.0,1,0
3,4,77.0,1,0
7,7,58.0,2,0
4,10,82.0,1,0
15,8,62.0,4,0
7,0,68.0,4,0
7,4,49.0,2,0
7,0,60.0,2,0
15,8,61.0,6,0
4,11,76.0,6,0
2,4,89.0,6,0
14,0,79.0,6,0
7,3,46.0,6,0
3,6,47.0,1,0
7,7,59.0,6,0
7,10,81.0,2,0
4,10,76.0,6,0
15,0,53.0,6,0
15,10,60.0,1,0
7,3,68.0,6,0
7,3,67.0,6,0
2,8,58.0,6,0
4,9,73.0,6,0
10,2,81.0,6,0
7,8,71.0,4,0
10,4,66.0,1,0
7,7,77.0,6,0
4,0,76.0,6,0
14,10,75.0,2,0
15,7,84.0,6,0
3,0,58.0,2,0
15,0,77.0,6,0
7,7,69.0,6,0
15,6,69.0,2,0
15,1,84.0,4,0
3,3,52.0,1,0
7,2,75.0,6,0
7,11,71.0,6,0
7,8,80.0,6,0
4,0,57.0,2,0
7,6,58.0,6,0
7,0,69.0,6,0
15,0,84.0,1,0
10,6,70.0,1,0
7,6,71.0,1,0
7,8,70.0,4,0
10,2,58.0,6,0
2,0,83.0,1,0
14,8,75.0,4,0
10,0,43.0,4,0
2,2,66.0,2,0
15,0,70.0,4,0
15,1,88.0,6,0
10,6,88.0,1,1
15,0,61.0,6,1
14,0,81.0,1,0
7,8,81.0,6,1
4,7,64.0,1,1
14,6,83.0,6,1
7,0,66.0,6,0
15,2,61.0,6,0
15,11,66.0,6,0
7,0,74.0,4,0
15,11,69.0,6,0
5,11,69.0,6,0
2,10,35.0,1,0
5,9,76.0,6,1
7,0,51.0,6,0
2,9,59.0,1,1
7,3,78.0,6,1
3,10,71.0,1,0
10,8,69.0,6,1
10,8,74.0,4,0
15,11,78.0,4,0
7,7,48.0,1,0
7,9,76.0,2,1
7,0,91.0,6,1
4,4,75.0,1,0
14,10,72.0,6,0
2,0,78.0,2,0
15,10,66.0,4,0
7,8,77.0,4,1
15,0,68.0,2,0
2,0,68.0,1,0
2,5,88.0,1,0
15,0,84.0,6,0
7,0,47.0,4,0
7,6,70.0,1,0
5,9,84.0,6,0
7,4,69.0,2,1
7,3,67.0,1,0
15,8,60.0,4,0
4,10,76.0,1,1
10,6,67.0,1,0
15,8,83.0,4,0
2,10,66.0,1,0
15,6,51.0,1,0
7,10,82.0,1,1
4,6,66.0,2,0
10,6,41.0,1,0
4,0,70.0,6,0
15,4,62.0,1,0
7,10,87.0,1,1
10,10,72.0,1,0
2,3,71.0,1,0
10,3,73.0,1,0
4,0,67.0,2,0
7,3,65.0,6,0
10,6,74.0,1,1
3,0,58.0,6,0
10,10,79.0,1,0
2,0,50.0,1,0
10,7,71.0,6,1
15,8,88.0,4,1
7,0,69.0,6,1
4,0,56.0,1,0
3,0,63.0,1,0
7,0,74.0,4,0
7,8,45.0,4,0
15,0,56.0,2,0
10,9,65.0,6,1
10,10,75.0,1,0
7,7,74.0,6,0
4,3,64.0,1,1
10,3,63.0,4,0
15,8,78.0,6,1
4,0,84.0,4,0
4,0,84.0,6,0
4,4,51.0,2,0
4,3,44.0,2,0
7,7,65.0,2,0
15,3,81.0,6,0
4,4,55.0,1,0
4,7,82.0,6,0
15,10,75.0,1,0
15,3,74.0,6,0
2,5,39.0,1,0
4,6,54.0,6,0
2,0,54.0,2,0
4,1,66.0,4,0
15,0,30.0,4,0
7,6,52.0,4,0
3,3,54.0,1,0
15,8,70.0,6,0
3,7,68.0,2,0
2,9,70.0,2,0
15,10,79.0,2,0
15,3,81.0,1,0
7,0,87.0,4,0
15,9,75.0,6,0
2,11,44.0,1,0
5,8,78.0,6,0
3,0,73.0,2,0
7,0,64.0,6,0
4,0,66.0,6,0
15,4,65.0,1,0
5,0,93.0,4,0
15,10,87.0,1,0
4,4,58.0,2,0
10,8,82.0,4,1
2,5,40.0,1,0
15,8,77.0,4,0
4,8,67.0,6,1
15,2,51.0,6,0
10,6,68.0,2,0
10,3,73.0,2,1
15,3,60.0,1,0
2,5,38.0,1,0
4,0,81.0,6,0
10,7,68.0,6,1
2,5,75.0,1,0
4,0,61.0,6,0
3,10,64.0,1,0
15,0,94.0,4,1
10,7,72.0,6,0
15,8,64.0,6,0
4,0,74.0,4,0
2,4,75.0,1,1
7,1,83.0,4,0
7,2,86.0,6,1
7,6,79.0,1,1
15,6,83.0,6,1
4,4,54.0,1,0
10,10,80.0,1,0
15,6,92.0,1,1
15,8,71.0,4,0
7,3,78.0,1,0
7,8,84.0,4,0
3,4,70.0,1,0
4,8,72.0,4,0
7,10,89.0,1,1
7,7,64.0,6,0
10,10,70.0,1,1
14,10,62.0,1,0
4,9,83.0,1,0
4,8,71.0,6,0
15,7,54.0,1,0
7,9,66.0,6,0
7,0,60.0,6,1
7,9,59.0,4,0
15,6,45.0,6,0
10,10,80.0,1,0
15,6,68.0,6,0
7,8,84.0,6,1
7,0,53.0,2,0
7,0,96.0,4,1
7,0,47.0,4,0
7,6,51.0,4,0
2,6,38.0,1,0
7,9,59.0,6,0
7,2,88.0,6,1
5,0,65.0,2,0
10,6,74.0,2,1
4,4,57.0,1,0
2,4,82.0,1,1
14,6,74.0,1,0
7,8,51.0,4,0
15,6,38.0,6,0
15,3,74.0,6,0
15,4,57.0,2,0
15,0,72.0,6,0
5,8,46.0,4,0
15,2,43.0,6,0
5,9,76.0,6,0
7,0,75.0,4,0
2,4,54.0,1,0
3,3,60.0,1,0
15,0,46.0,4,0
15,0,71.0,6,0
15,3,62.0,2,0
7,10,78.0,1,0
7,8,77.0,6,1
4,1,39.0,1,0
7,3,61.0,2,1
15,7,61.0,6,0
2,3,74.0,1,1
15,8,51.0,4,0
10,0,88.0,4,1
7,8,62.0,4,0
10,4,61.0,6,0
5,8,74.0,4,0
15,8,69.0,6,0
2,9,86.0,1,1
7,0,68.0,4,0
2,5,77.0,1,1
2,3,77.0,1,1
7,0,68.0,2,0
2,6,91.0,1,1
10,0,64.0,6,0
2,8,33.0,1,0
15,0,69.0,6,0
5,11,80.0,6,0
7,8,76.0,4,0
10,0,70.0,2,0
5,8,76.0,4,0
7,10,80.0,1,1
7,4,58.0,1,0
7,7,87.0,2,1
2,9,61.0,6,0
7,6,82.0,6,1
4,8,77.0,4,0
15,4,49.0,2,0
2,8,49.0,1,0
7,10,88.0,1,1
10,0,56.0,6,0
2,0,65.0,2,0
7,0,94.0,4,1
5,7,89.0,6,0
4,0,59.0,4,0
10,4,57.0,1,0
4,4,65.0,1,0
15,10,83.0,2,0
7,0,47.0,4,1
7,6,45.0,2,0
7,3,60.0,6,0
10,10,67.0,1,0
15,2,76.0,6,0
2,10,84.0,1,0
15,4,47.0,1,0
7,4,63.0,1,0
15,10,86.0,1,1
15,8,75.0,4,0
15,0,93.0,0,1
7,7,62.0,6,0
7,10,87.0,1,1
4,10,80.0,1,0
10,7,47.0,6,0
7,8,82.0,4,1
10,6,75.0,6,0
5,11,94.0,2,0
4,10,76.0,1,1
4,0,70.0,2,0
5,11,79.0,6,0
2,4,44.0,1,0
7,8,48.0,2,0
7,2,72.0,6,1
15,10,62.0,1,0
15,8,83.0,6,1
3,4,48.0,1,0
4,3,60.0,2,0
10,10,57.0,1,0
4,0,96.0,4,1
3,5,62.0,1,0
15,8,33.0,4,0
5,8,85.0,4,0
2,7,62.0,1,1
5,9,90.0,6,0
5,6,84.0,1,0
4,2,48.0,6,0
7,6,52.0,1,0
15,1,48.0,2,0
15,2,58.0,6,0
15,0,73.0,6,0
7,3,91.0,6,1
15,10,76.0,1,0
5,1,85.0,4,0
5,8,81.0,4,0
4,2,87.0,6,0
2,10,63.0,1,0
10,2,63.0,6,0
7,11,68.0,6,0
5,7,80.0,4,0
3,4,52.0,1,0
7,0,68.0,4,0
14,8,89.0,6,1
15,8,60.0,6,0
7,0,82.0,6,1
7,0,48.0,4,0
10,3,37.0,2,0
10,6,72.0,2,1
10,10,78.0,1,0
15,4,56.0,1,0
5,8,78.0,6,0
7,0,84.0,4,1
15,0,66.0,2,0
15,8,71.0,4,0
7,0,78.0,6,0
3,0,61.0,2,0
15,0,65.0,6,0
7,0,72.0,2,0
7,8,73.0,4,0
15,1,75.0,6,0
4,6,80.0,6,0
15,0,60.0,4,0
15,8,80.0,6,0
10,0,67.0,6,0
15,7,89.0,4,0
7,0,78.0,4,0
15,4,71.0,2,0
10,4,66.0,1,0
2,3,40.0,6,0
3,4,71.0,1,0
4,3,65.0,1,0
15,8,89.0,4,0
7,0,77.0,4,0
7,0,85.0,4,0
5,8,91.0,6,0
7,0,57.0,6,0
4,10,86.0,1,0
15,10,80.0,1,0
5,7,83.0,4,0
4,8,82.0,4,0
4,0,73.0,4,0
2,11,35.0,2,0
15,8,78.0,6,0
7,7,56.0,4,0
7,7,78.0,6,0
4,10,78.0,2,0
10,6,63.0,1,0
7,0,64.0,6,0
15,10,81.0,1,0
15,6,84.0,2,0
2,4,69.0,1,0
7,7,58.0,4,0
10,5,77.0,1,0
7,0,51.0,4,0
15,3,63.0,6,0
7,6,76.0,6,0
15,6,51.0,4,0
15,4,80.0,1,0
7,10,67.0,4,0
7,0,74.0,6,0
3,4,71.0,2,0
3,8,83.0,2,0
10,5,45.0,2,0
4,0,64.0,1,0
2,4,61.0,1,0
7,0,94.0,4,0
2,4,86.0,1,0
10,8,54.0,4,0
15,3,80.0,2,0
7,2,73.0,6,0
10,5,75.0,1,0
7,7,82.0,4,0
7,11,74.0,4,0
15,4,68.0,2,0
15,8,77.0,4,0
2,5,71.0,1,0
4,4,70.0,2,0
15,8,85.0,4,0
5,6,82.0,6,0
10,10,51.0,6,0
15,10,77.0,6,0
7,3,72.0,1,0
15,0,66.0,4,0
2,0,28.0,6,0
15,8,90.0,4,0
10,5,69.0,1,0
7,7,81.0,6,0
15,8,72.0,4,0
3,7,85.0,2,0
3,0,71.0,1,0
7,4,71.0,1,0
7,4,45.0,2,0
2,3,67.0,1,0
15,2,88.0,6,0
2,3,51.0,1,0
2,6,65.0,1,0
7,0,60.0,6,0
7,7,72.0,6,0
10,7,84.0,6,0
2,1,70.0,6,0
5,9,90.0,6,0
7,9,76.0,6,0
7,6,58.0,1,0
10,4,61.0,1,0
2,1,81.0,6,0
15,1,70.0,4,0
7,7,58.0,2,0
10,1,61.0,6,0
15,3,68.0,1,0
15,8,88.0,4,0
7,7,74.0,6,0
7,4,60.0,2,0
2,0,50.0,6,0
10,3,65.0,6,0
7,7,77.0,6,0
7,0,68.0,2,0
7,10,78.0,2,0
15,2,58.0,6,0
7,0,67.0,4,0
4,3,80.0,2,0
15,10,79.0,1,0
4,8,54.0,6,0
15,0,85.0,4,0
4,10,88.0,1,0
15,0,85.0,4,0
15,8,44.0,4,0
4,2,44.0,6,0
15,4,75.0,1,0
3,0,69.0,2,0
7,7,82.0,6,0
7,6,78.0,1,0
14,10,64.0,1,0
15,6,50.0,4,0
3,4,61.0,1,0
3,0,73.0,2,0
2,0,73.0,2,0
4,0,68.0,2,0
15,0,60.0,4,0
7,7,83.0,6,0
10,6,86.0,2,0
7,5,86.0,1,0
7,10,78.0,6,0
7,4,77.0,2,0
3,10,81.0,1,0
7,4,83.0,2,0
15,10,81.0,1,0
7,0,84.0,4,0
7,6,68.0,6,0
15,1,65.0,2,0
2,5,65.0,1,0
10,10,83.0,6,0
2,0,58.0,1,0
10,1,66.0,6,0
15,0,63.0,2,0
7,6,66.0,2,0
10,7,66.0,1,0
7,9,75.0,6,0
15,10,44.0,6,0
7,0,75.0,4,0
7,0,60.0,4,0
10,10,65.0,2,0
2,8,71.0,1,0
4,0,62.0,6,0
5,9,81.0,6,0
10,7,60.0,6,0
15,8,85.0,4,0
7,7,76.0,6,0
15,6,59.0,6,0
15,3,52.0,2,0
7,6,90.0,2,0
15,0,66.0,6,0
15,0,76.0,4,0
2,3,79.0,1,0
10,4,79.0,2,0
3,4,71.0,1,0
7,10,80.0,1,0
7,10,76.0,4,0
3,0,62.0,2,0
7,10,83.0,1,0
7,0,84.0,1,0
7,0,68.0,4,0
2,4,58.0,1,0
3,1,52.0,1,0
7,3,50.0,6,0
15,8,79.0,4,0
14,0,80.0,6,0
14,10,71.0,1,0
7,7,69.0,6,0
4,7,55.0,1,0
7,2,88.0,6,0
7,3,73.0,6,0
3,11,78.0,2,0
7,10,63.0,1,0
2,6,33.0,1,0
7,1,61.0,2,0
7,3,78.0,2,0
7,10,78.0,1,0
7,0,75.0,4,0
3,1,36.0,1,0
15,9,76.0,6,0
7,0,83.0,6,0
15,1,77.0,4,0
4,10,47.0,1,0
4,0,85.0,6,0
15,0,71.0,4,0
7,2,53.0,6,0
7,7,68.0,2,0
3,4,59.0,1,0
15,8,72.0,6,0
15,0,62.0,6,0
3,4,77.0,1,0
15,3,55.0,1,0
7,10,62.0,2,0
14,8,81.0,4,0
15,6,79.0,1,0
10,0,79.0,6,0
10,8,59.0,6,0
7,2,52.0,6,0
15,0,82.0,6,0
10,10,75.0,1,0
10,4,72.0,1,0
2,2,34.0,2,0
15,6,89.0,2,0
15,8,72.0,4,0
15,8,32.0,4,0
4,4,67.0,2,0
7,0,70.0,4,0
5,8,86.0,6,0
2,6,45.0,1,0
7,1,62.0,4,0
7,7,68.0,6,0
2,4,68.0,2,0
2,3,87.0,2,0
8,6,67.0,6,0
8,9,65.0,6,0
8,7,58.0,6,0
14,0,61.0,6,0
10,0,61.0,6,0
4,4,67.0,2,0
10,7,80.0,6,0
15,10,81.0,1,0
14,8,79.0,4,0
7,0,55.0,6,0
12,5,69.0,1,0
4,10,66.0,1,0
2,0,59.0,1,0
7,2,75.0,6,0
7,7,76.0,6,0
14,7,69.0,6,0
4,10,63.0,1,0
4,4,59.0,2,0
14,6,82.0,2,0
15,0,82.0,6,0
15,6,70.0,1,0
5,9,79.0,2,0
2,6,70.0,1,0
10,3,72.0,6,0
7,2,67.0,6,0
10,10,68.0,1,0
14,7,66.0,6,0
10,11,72.0,2,0
14,10,48.0,6,0
14,0,39.0,4,0
4,4,67.0,2,0
4,10,76.0,1,0
7,6,68.0,1,0
15,6,87.0,2,0
14,2,62.0,4,0
15,10,70.0,1,0
10,0,51.0,4,0
7,9,68.0,6,0
10,8,58.0,4,0
2,2,61.0,6,0
8,9,33.0,6,0
10,8,87.0,4,0
10,8,74.0,1,0
14,0,52.0,6,0
2,10,63.0,1,0
15,6,56.0,1,0
3,0,65.0,1,0
4,3,75.0,1,0
10,3,67.0,1,0
4,4,74.0,1,0
7,0,54.0,6,0
8,10,63.0,1,0
4,4,51.0,1,0
2,1,75.0,1,0
10,3,75.0,6,0
4,9,66.0,6,0
10,10,68.0,1,0
7,0,53.0,1,0
14,8,85.0,4,0
10,7,53.0,2,0
15,10,69.0,1,0
14,8,64.0,6,0
15,10,77.0,1,0
4,0,63.0,2,0
12,8,73.0,6,0
10,5,73.0,1,0
10,10,78.0,1,0
2,7,62.0,2,0
14,0,56.0,4,0
2,1,62.0,1,0
14,10,79.0,2,0
3,4,49.0,1,0
10,9,67.0,1,0
15,10,71.0,1,0
15,10,75.0,1,0
14,0,51.0,6,0
7,10,56.0,2,0
15,0,81.0,4,0
14,10,53.0,4,0
14,6,65.0,1,0
7,0,56.0,2,0
15,10,65.0,2,0
5,7,94.0,4,0
10,7,65.0,6,0
14,0,70.0,4,0
2,1,63.0,6,0
2,3,68.0,2,0
7,1,51.0,6,0
10,2,80.0,6,0
2,1,64.0,1,0
10,6,55.0,6,0
10,7,87.0,6,0
2,0,71.0,4,0
14,10,70.0,1,0
10,4,82.0,1,0
7,1,59.0,2,0
7,7,43.0,2,0
15,2,83.0,6,0
4,0,50.0,6,0
10,2,70.0,6,0
14,8,78.0,4,0
15,0,51.0,4,0
3,7,83.0,1,0
7,7,84.0,6,0
15,8,66.0,6,0
4,1,60.0,2,0
2,2,74.0,2,0
10,11,77.0,6,0
12,9,80.0,6,0
10,10,83.0,1,0
12,0,46.0,1,0
2,4,76.0,1,0
7,6,69.0,4,0
10,2,77.0,6,0
7,5,75.0,1,0
10,1,52.0,6,0
7,7,60.0,6,0
8,10,79.0,2,0
14,9,71.0,6,0
14,8,70.0,6,0
3,7,92.0,2,0
14,9,49.0,6,0
12,2,58.0,6,0
12,2,72.0,6,0
14,10,82.0,1,0
12,0,46.0,2,0
15,8,41.0,4,0
2,5,62.0,1,0
14,6,80.0,1,0
10,10,76.0,2,0
2,5,68.0,1,0
4,6,75.0,2,0
2,4,72.0,1,0
2,10,70.0,1,0
10,10,58.0,1,0
4,0,66.0,2,0
7,7,71.0,6,0
14,10,75.0,1,0
4,4,61.0,2,0
2,10,76.0,1,0
14,10,53.0,6,0
14,0,73.0,4,0
4,4,51.0,2,0
2,7,82.0,2,0
7,7,87.0,6,0
10,2,64.0,6,0
7,6,73.0,6,0
2,4,71.0,1,0
10,7,87.0,6,0
2,7,68.0,1,0
14,10,69.0,4,0
12,1,56.0,2,0
14,0,48.0,6,0
10,11,58.0,4,0
10,1,66.0,1,0
2,0,63.0,6,0
14,7,75.0,6,0
2,0,66.0,1,0
10,7,74.0,6,0
2,3,38.0,1,0
12,0,75.0,1,0
14,7,64.0,6,0
10,7,72.0,6,0
7,0,62.0,6,0
4,4,47.0,1,0
10,5,67.0,1,0
12,10,72.0,2,0
2,11,80.0,2,0
12,0,61.0,4,0
12,10,76.0,1,1
10,10,68.0,6,0
2,11,64.0,2,0
10,4,56.0,1,0
12,8,38.0,4,0
14,10,41.0,1,0
14,2,86.0,6,1
10,0,61.0,6,0
4,0,78.0,6,0
14,0,69.0,6,0
5,11,84.0,6,0
14,10,84.0,1,0
12,4,66.0,2,0
7,0,52.0,6,0
7,8,57.0,6,1
3,10,57.0,1,0
10,7,70.0,2,0
10,6,69.0,1,0
7,10,77.0,1,0
12,7,53.0,1,1
2,0,56.0,2,0
7,2,84.0,6,1
15,3,61.0,6,0
2,4,59.0,1,0
14,8,90.0,6,1
5,0,82.0,4,0
7,8,44.0,4,0
7,10,66.0,2,0
7,0,56.0,1,0
10,3,63.0,6,0
7,2,66.0,6,0
10,7,48.0,2,0
8,8,80.0,6,1
10,7,58.0,2,0
10,4,72.0,2,0
10,6,64.0,1,1
5,9,71.0,6,0
7,6,74.0,2,1
2,0,33.0,1,0
4,10,82.0,1,0
8,10,76.0,6,0
7,0,93.0,6,0
14,8,79.0,6,1
5,11,74.0,2,0
2,8,39.0,2,0
14,0,81.0,2,0
7,10,63.0,1,1
14,2,38.0,4,0
7,3,63.0,6,0
7,11,53.0,2,0
7,0,81.0,4,0
2,10,71.0,1,0
4,0,96.0,6,1
10,10,72.0,1,0
7,0,58.0,6,0
15,6,84.0,2,0
10,0,63.0,6,0
12,3,76.0,1,1
14,0,52.0,6,0
7,9,53.0,2,0
10,0,83.0,2,1
7,11,64.0,6,0
7,0,52.0,4,0
10,7,66.0,6,0
8,6,78.0,1,1
10,6,82.0,1,0
7,2,68.0,6,0
5,0,73.0,4,0
15,8,78.0,4,0
15,8,68.0,4,0
15,1,73.0,4,0
15,10,88.0,1,0
2,10,69.0,1,1
7,9,62.0,6,0
7,11,76.0,2,0
5,9,78.0,6,0
2,0,66.0,1,0
10,0,63.0,6,0
15,10,75.0,2,0
5,7,84.0,6,0
10,8,57.0,2,0
10,10,64.0,1,0
7,4,53.0,1,0
3,10,68.0,1,0
7,9,75.0,6,0
7,10,76.0,2,0
3,0,72.0,2,0
2,4,71.0,1,1
14,8,88.0,4,1
7,6,55.0,1,0
14,6,89.0,2,0
2,7,77.0,2,1
10,7,68.0,6,0
10,0,79.0,4,0
2,9,49.0,1,1
7,6,51.0,6,0
5,11,73.0,4,0
7,8,72.0,6,1
4,1,60.0,2,0
8,10,81.0,1,0
14,2,81.0,6,0
7,4,57.0,2,0
5,8,80.0,6,0
2,7,43.0,2,0
7,0,83.0,4,0
10,2,74.0,6,0
15,10,83.0,1,0
10,11,64.0,1,0
15,10,74.0,1,0
7,4,58.0,2,0
8,2,83.0,6,1
5,11,79.0,6,0
15,0,57.0,1,0
10,5,51.0,1,0
2,0,60.0,1,0
10,2,70.0,6,0
7,6,82.0,2,0
15,10,63.0,1,0
14,9,84.0,1,1
4,6,57.0,1,0
15,9,69.0,6,0
14,10,78.0,2,0
14,6,77.0,2,1
10,5,47.0,1,0
3,1,69.0,1,0
7,10,87.0,1,1
7,0,82.0,6,0
14,7,59.0,6,0
8,10,76.0,1,0
12,4,45.0,2,0
14,10,80.0,1,1
2,9,66.0,6,0
2,7,78.0,1,0
12,6,41.0,1,0
2,7,75.0,2,1
2,8,76.0,2,0
3,0,55.0,1,0
2,0,39.0,1,0
10,6,81.0,6,0
12,6,72.0,1,0
2,7,69.0,1,0
14,0,85.0,4,1
14,5,34.0,6,0
15,0,52.0,6,0
10,5,76.0,1,0
10,9,75.0,6,0
4,0,64.0,4,0
10,0,73.0,4,0
2,0,55.0,1,0
3,0,56.0,1,0
2,5,61.0,1,0
10,0,57.0,6,0
7,8,44.0,6,0
7,8,73.0,4,0
7,3,71.0,2,0
10,0,78.0,1,0
7,10,70.0,1,0
7,6,59.0,6,0
7,7,81.0,6,0
15,10,83.0,1,1
14,11,79.0,6,0
10,7,64.0,2,0
2,5,70.0,1,0
10,8,81.0,6,1
10,1,76.0,2,0
7,8,58.0,6,0
7,2,73.0,6,0
10,10,81.0,1,0
10,9,57.0,6,0
14,4,46.0,2,1
2,11,63.0,1,0
10,0,59.0,2,0
10,3,50.0,6,0
10,6,67.0,1,0
5,6,78.0,2,0
7,9,73.0,2,1
10,7,60.0,2,0
7,6,48.0,1,0
10,10,75.0,1,0
7,0,69.0,4,0
10,5,62.0,2,0
7,10,70.0,1,0
10,4,58.0,1,0
10,3,75.0,1,0
15,10,59.0,2,0
2,0,58.0,1,0
7,0,87.0,6,0
10,4,68.0,6,0
7,0,66.0,6,0
4,6,71.0,1,0
14,7,79.0,6,0
12,6,65.0,1,0
4,6,59.0,1,0
7,10,83.0,1,0
15,11,69.0,4,0
10,8,77.0,6,0
2,0,37.0,6,0
10,5,74.0,1,0
2,0,70.0,2,0
2,9,66.0,1,0
2,6,54.0,1,0
7,10,69.0,6,0
15,10,69.0,1,0
7,0,43.0,4,0
4,0,84.0,2,0
10,1,52.0,4,0
5,7,77.0,6,0
12,6,51.0,1,0
7,6,81.0,1,0
2,10,51.0,1,0
5,7,63.0,6,0
2,2,60.0,6,0
12,6,67.0,2,1
7,2,75.0,4,1
14,0,85.0,4,0
5,9,86.0,6,0
7,6,85.0,2,1
5,1,66.0,6,0
7,0,73.0,4,0
2,0,57.0,2,0
15,6,72.0,1,0
10,0,87.0,4,1
2,5,76.0,1,1
7,0,75.0,4,1
10,6,68.0,1,0
10,0,55.0,6,0
2,0,58.0,6,0
10,6,70.0,1,1
10,6,51.0,1,0
14,8,59.0,2,0
7,6,71.0,1,1
7,9,67.0,2,0
10,3,78.0,4,0
10,10,32.0,1,0
7,8,79.0,4,1
12,4,49.0,2,0
5,11,77.0,6,0
12,0,65.0,2,0
8,4,43.0,2,1
7,11,69.0,2,0
2,0,47.0,1,0
8,6,75.0,2,1
10,2,78.0,6,0
8,9,67.0,6,0
5,9,76.0,6,0
12,8,63.0,6,0
10,3,68.0,6,0
14,2,60.0,6,0
15,6,69.0,4,0
3,0,55.0,2,0
2,8,72.0,6,0
10,6,52.0,1,0
2,8,85.0,6,0
7,2,60.0,6,0
7,6,27.0,2,0
7,3,76.0,6,1
8,0,55.0,6,0
10,11,70.0,2,0
7,0,75.0,4,1
7,10,81.0,1,0
2,1,34.0,1,0
12,9,47.0,1,0
2,0,47.0,1,1
7,8,82.0,6,1
7,1,77.0,4,1
5,11,93.0,4,0
7,10,46.0,6,0
7,10,76.0,1,0
2,10,43.0,1,0
10,5,72.0,1,0
7,10,79.0,1,0
2,9,48.0,2,0
7,11,71.0,4,0
3,6,50.0,1,1
14,10,81.0,1,0
7,8,71.0,6,0
15,6,73.0,6,0
2,8,66.0,1,0
10,8,63.0,4,0
12,0,37.0,4,0
10,8,76.0,1,0
10,2,70.0,4,0
14,10,79.0,1,0
5,7,82.0,6,0
10,0,48.0,1,0
5,11,75.0,6,0
2,5,69.0,1,0
15,0,42.0,4,0
2,3,83.0,1,1
10,6,61.0,1,0
7,4,52.0,2,0
15,0,53.0,6,0
5,0,75.0,4,0
15,8,36.0,6,0
7,7,57.0,6,0
10,7,66.0,6,0
7,0,78.0,4,1
4,7,75.0,6,0
5,9,80.0,1,0
12,10,81.0,1,0
10,8,59.0,1,0
10,6,65.0,6,0
7,8,39.0,4,0
2,3,59.0,1,0
2,5,60.0,1,0
15,8,77.0,4,0
8,6,84.0,6,1
5,11,57.0,6,0
5,0,86.0,2,0
14,9,66.0,6,0
5,9,56.0,2,0
10,7,62.0,2,0
7,0,52.0,6,0
7,1,42.0,6,0
15,8,71.0,6,0
10,0,67.0,6,0
7,7,71.0,6,0
2,2,83.0,6,0
7,10,66.0,1,0
2,4,81.0,1,1
5,6,84.0,2,0
15,4,68.0,2,0
2,7,71.0,2,0
10,6,76.0,1,0
5,10,87.0,1,0
7,7,86.0,4,0
12,5,83.0,2,1
2,0,57.0,2,0
15,8,72.0,4,0
5,11,67.0,6,0
2,7,73.0,2,0
7,10,70.0,1,0
15,4,61.0,2,0
2,3,81.0,1,1
15,0,85.0,2,0
